path,length,count,board
"[[5, 4, 1], [5, 2, 2]]",2,18,6_easy_pruned
"[[2, 5, 1], [3, 1, 2], [4, 1, 1]]",3,421,6_easy_pruned
"[[5, 4, 1], [4, 1, 2]]",2,70,6_easy_pruned
"[[3, 1, 1], [4, 5, 2], [4, 4, 1]]",3,46,6_easy_pruned
"[[4, 5, 1], [5, 1, 2]]",2,220,6_easy_pruned
"[[4, 1, 1], [0, 5, 2], [0, 4, 1]]",3,93,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 4, 1]]",3,130,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [0, 5, 1]]",3,20,6_easy_pruned
"[[4, 1, 1], [5, 1, 2]]",2,63,6_easy_pruned
"[[5, 5, 1], [0, 4, 2], [0, 5, 1]]",3,42,6_easy_pruned
"[[3, 1, 1], [5, 2, 2]]",2,158,6_easy_pruned
"[[3, 1, 1], [2, 5, 2]]",2,113,6_easy_pruned
"[[5, 0, 1]]",1,995,6_easy_pruned
"[[5, 5, 1], [4, 1, 2]]",2,34,6_easy_pruned
"[[4, 5, 1], [1, 4, 2]]",2,49,6_easy_pruned
"[[5, 2, 1], [4, 5, 2]]",2,50,6_easy_pruned
"[[5, 0, 1], [4, 4, 2]]",2,117,6_easy_pruned
"[[4, 5, 1], [3, 1, 2]]",2,232,6_easy_pruned
"[[4, 1, 1], [4, 4, 2], [4, 5, 1]]",3,143,6_easy_pruned
"[[2, 5, 1], [3, 1, 2], [4, 1, 1], [5, 1, 2]]",4,3,6_easy_pruned
"[[4, 1, 1], [5, 0, 2]]",2,26,6_easy_pruned
"[[4, 1, 1], [1, 5, 2]]",2,39,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [5, 4, 1]]",3,11,6_easy_pruned
"[[4, 1, 1], [5, 4, 2]]",2,22,6_easy_pruned
"[[4, 5, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,70,6_easy_pruned
"[[4, 5, 1], [2, 5, 2]]",2,59,6_easy_pruned
"[[0, 5, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2]]",4,104,6_easy_pruned
"[[5, 4, 1], [3, 1, 2]]",2,18,6_easy_pruned
"[[5, 2, 1], [5, 3, 2]]",2,10,6_easy_pruned
"[[4, 4, 1], [5, 5, 2]]",2,34,6_easy_pruned
"[[4, 4, 1], [4, 1, 2]]",2,75,6_easy_pruned
"[[4, 1, 1], [0, 5, 2]]",2,109,6_easy_pruned
"[[5, 0, 1], [5, 3, 2]]",2,3,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [5, 0, 1]]",3,1,6_easy_pruned
"[[5, 0, 1], [2, 5, 2], [5, 2, 1]]",3,14,6_easy_pruned
"[[5, 5, 1], [5, 3, 2]]",2,25,6_easy_pruned
"[[2, 5, 1], [4, 5, 2], [4, 4, 1]]",3,211,6_easy_pruned
"[[2, 5, 1], [4, 1, 2], [3, 1, 1]]",3,495,6_easy_pruned
"[[5, 5, 1], [4, 1, 2], [3, 1, 1]]",3,28,6_easy_pruned
"[[4, 4, 1], [5, 1, 2]]",2,64,6_easy_pruned
"[[0, 5, 1], [4, 4, 2]]",2,67,6_easy_pruned
"[[5, 0, 1], [4, 4, 2], [4, 1, 1]]",3,104,6_easy_pruned
"[[4, 4, 1], [2, 5, 2]]",2,74,6_easy_pruned
"[[5, 4, 1], [4, 5, 2]]",2,64,6_easy_pruned
"[[4, 5, 1]]",1,9949,6_easy_pruned
"[[4, 4, 1], [5, 0, 2]]",2,10,6_easy_pruned
"[[5, 0, 1], [5, 2, 2]]",2,85,6_easy_pruned
"[[5, 4, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,53,6_easy_pruned
"[[5, 5, 1], [4, 4, 2]]",2,17,6_easy_pruned
"[[2, 5, 1], [4, 1, 2]]",2,530,6_easy_pruned
"[[4, 5, 1], [0, 5, 2], [0, 4, 1]]",3,154,6_easy_pruned
"[[5, 0, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,92,6_easy_pruned
"[[4, 5, 1], [3, 1, 2], [4, 1, 1]]",3,182,6_easy_pruned
"[[3, 1, 1], [0, 4, 2], [0, 5, 1]]",3,54,6_easy_pruned
"[[0, 5, 1]]",1,995,6_easy_pruned
"[[0, 5, 1], [4, 5, 2], [4, 4, 1]]",3,8,6_easy_pruned
"[[5, 0, 1], [0, 5, 2], [0, 4, 1]]",3,44,6_easy_pruned
"[[5, 0, 1], [4, 5, 2]]",2,23,6_easy_pruned
"[[4, 1, 1], [5, 2, 2], [2, 5, 1]]",3,356,6_easy_pruned
"[[0, 5, 1], [5, 1, 2], [1, 5, 1]]",3,2,6_easy_pruned
"[[5, 0, 1], [4, 1, 2]]",2,41,6_easy_pruned
"[[3, 1, 1], [0, 4, 2]]",2,64,6_easy_pruned
"[[5, 2, 1], [4, 1, 2], [3, 1, 1]]",3,38,6_easy_pruned
"[[2, 5, 1], [5, 5, 2]]",2,121,6_easy_pruned
"[[2, 5, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,304,6_easy_pruned
"[[4, 4, 1]]",1,4975,6_easy_pruned
"[[2, 5, 1], [4, 5, 2]]",2,231,6_easy_pruned
"[[5, 0, 1], [0, 5, 2]]",2,48,6_easy_pruned
"[[5, 5, 1], [5, 4, 2]]",2,8,6_easy_pruned
"[[1, 4, 1], [1, 5, 2]]",2,2982,6_easy_pruned
"[[4, 5, 1], [5, 4, 2]]",2,82,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [0, 4, 1]]",3,27,6_easy_pruned
"[[0, 5, 1], [4, 1, 2], [3, 1, 1]]",3,89,6_easy_pruned
"[[0, 5, 1], [2, 5, 2], [5, 2, 1], [5, 0, 2]]",4,1,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 0, 1]]",3,3,6_easy_pruned
"[[0, 5, 1], [1, 5, 2]]",2,24,6_easy_pruned
"[[3, 1, 1], [4, 1, 2], [4, 4, 1]]",3,36,6_easy_pruned
"[[5, 5, 1], [1, 5, 2]]",2,28,6_easy_pruned
"[[5, 0, 1], [0, 4, 2]]",2,11,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [5, 3, 1]]",3,27,6_easy_pruned
"[[5, 4, 1], [1, 5, 2]]",2,61,6_easy_pruned
"[[5, 5, 1], [2, 5, 2]]",2,46,6_easy_pruned
"[[5, 2, 1], [0, 4, 2]]",2,107,6_easy_pruned
"[[5, 5, 1], [5, 2, 2], [2, 5, 1], [4, 5, 2], [4, 4, 1]]",5,3,6_easy_pruned
"[[5, 4, 1], [0, 4, 2], [0, 5, 1]]",3,20,6_easy_pruned
"[[3, 1, 1], [2, 5, 2], [5, 2, 1]]",3,100,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 4, 1]]",3,27,6_easy_pruned
"[[2, 5, 1], [0, 4, 2], [0, 5, 1], [1, 5, 2]]",4,173,6_easy_pruned
"[[5, 5, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,24,6_easy_pruned
"[[3, 1, 1], [5, 0, 2]]",2,27,6_easy_pruned
"[[4, 5, 1], [0, 4, 2], [0, 5, 1]]",3,145,6_easy_pruned
"[[5, 2, 1], [0, 5, 2], [0, 4, 1]]",3,16,6_easy_pruned
"[[4, 1, 1], [4, 5, 2]]",2,187,6_easy_pruned
"[[5, 0, 1], [5, 1, 2]]",2,46,6_easy_pruned
"[[2, 5, 1], [5, 3, 2], [1, 5, 1]]",3,1,6_easy_pruned
"[[0, 5, 1], [3, 1, 2], [4, 1, 1]]",3,90,6_easy_pruned
"[[5, 2, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,22,6_easy_pruned
"[[2, 5, 1]]",1,6966,6_easy_pruned
"[[4, 4, 1], [5, 2, 2]]",2,210,6_easy_pruned
"[[5, 4, 1]]",1,995,6_easy_pruned
"[[4, 4, 1], [0, 4, 2]]",2,61,6_easy_pruned
"[[5, 2, 1], [1, 4, 2]]",2,30,6_easy_pruned
"[[3, 1, 1], [4, 4, 2]]",2,71,6_easy_pruned
"[[4, 5, 1], [5, 2, 2], [2, 5, 1]]",3,965,6_easy_pruned
"[[5, 0, 1], [3, 1, 2]]",2,13,6_easy_pruned
"[[4, 4, 1], [3, 1, 2]]",2,96,6_easy_pruned
"[[4, 1, 1]]",1,5970,6_easy_pruned
"[[4, 4, 1], [5, 3, 2]]",2,27,6_easy_pruned
"[[4, 5, 1], [5, 5, 2]]",2,43,6_easy_pruned
"[[0, 5, 1], [3, 1, 2], [4, 1, 1], [5, 3, 2]]",4,4,6_easy_pruned
"[[0, 5, 1], [5, 4, 2]]",2,5,6_easy_pruned
"[[1, 5, 1], [1, 4, 2]]",2,10932,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [3, 1, 1]]",3,20,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [5, 2, 1]]",3,32,6_easy_pruned
"[[3, 1, 1], [5, 4, 2]]",2,63,6_easy_pruned
"[[2, 5, 1], [1, 5, 2], [5, 0, 1]]",3,1,6_easy_pruned
"[[3, 1, 1], [5, 5, 2]]",2,9,6_easy_pruned
"[[3, 1, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,41,6_easy_pruned
"[[0, 5, 1], [4, 1, 2]]",2,99,6_easy_pruned
"[[5, 2, 1], [5, 4, 2]]",2,5,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 3, 1]]",3,45,6_easy_pruned
"[[5, 0, 1], [4, 5, 2], [4, 4, 1]]",3,18,6_easy_pruned
"[[0, 5, 1], [5, 5, 2]]",2,32,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [2, 5, 1]]",3,11,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 1, 1]]",3,28,6_easy_pruned
"[[2, 5, 1], [4, 4, 2], [4, 1, 1]]",3,333,6_easy_pruned
"[[3, 1, 1], [5, 3, 2]]",2,84,6_easy_pruned
"[[2, 5, 1], [5, 0, 2]]",2,149,6_easy_pruned
"[[5, 2, 1]]",1,995,6_easy_pruned
"[[2, 5, 1], [0, 5, 2], [0, 4, 1], [3, 1, 2], [4, 1, 1]]",5,2,6_easy_pruned
"[[0, 5, 1], [2, 5, 2]]",2,105,6_easy_pruned
"[[2, 5, 1], [0, 5, 2], [0, 4, 1], [3, 1, 2]]",4,3,6_easy_pruned
"[[5, 4, 1], [4, 4, 2], [4, 1, 1]]",3,133,6_easy_pruned
"[[5, 4, 1], [0, 5, 2]]",2,1,6_easy_pruned
"[[4, 1, 1], [2, 5, 2], [5, 2, 1]]",3,57,6_easy_pruned
"[[4, 4, 1], [5, 4, 2]]",2,45,6_easy_pruned
"[[5, 5, 1], [5, 1, 2]]",2,32,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [4, 1, 1]]",3,62,6_easy_pruned
"[[2, 5, 1], [3, 1, 2], [4, 1, 1], [5, 0, 2]]",4,3,6_easy_pruned
"[[2, 5, 1], [5, 3, 2]]",2,304,6_easy_pruned
"[[2, 5, 1], [1, 5, 2]]",2,239,6_easy_pruned
"[[3, 1, 1], [4, 5, 2]]",2,57,6_easy_pruned
"[[4, 1, 1], [5, 2, 2]]",2,416,6_easy_pruned
"[[4, 1, 1], [0, 4, 2], [0, 5, 1]]",3,161,6_easy_pruned
"[[5, 4, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,121,6_easy_pruned
"[[0, 5, 1], [3, 1, 2]]",2,95,6_easy_pruned
"[[4, 1, 1], [1, 4, 2]]",2,38,6_easy_pruned
"[[4, 4, 1], [3, 1, 2], [4, 1, 1]]",3,79,6_easy_pruned
"[[4, 4, 1], [4, 1, 2], [3, 1, 1]]",3,56,6_easy_pruned
"[[4, 5, 1], [0, 5, 2]]",2,189,6_easy_pruned
"[[3, 1, 1], [4, 4, 2], [4, 1, 1]]",3,54,6_easy_pruned
"[[5, 4, 1], [5, 1, 2]]",2,11,6_easy_pruned
"[[5, 5, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,12,6_easy_pruned
"[[5, 4, 1], [2, 5, 2]]",2,50,6_easy_pruned
"[[4, 4, 1], [0, 5, 2]]",2,66,6_easy_pruned
"[[1, 5, 1]]",1,10945,6_easy_pruned
"[[4, 5, 1], [1, 5, 2]]",2,20,6_easy_pruned
"[[2, 5, 1], [0, 4, 2], [0, 5, 1]]",3,189,6_easy_pruned
"[[3, 1, 1], [1, 4, 2]]",2,82,6_easy_pruned
"[[4, 5, 1], [4, 4, 2]]",2,167,6_easy_pruned
"[[5, 0, 1], [0, 4, 2], [0, 5, 1]]",3,10,6_easy_pruned
"[[5, 5, 1], [3, 1, 2], [4, 1, 1]]",3,64,6_easy_pruned
"[[2, 5, 1], [3, 1, 2]]",2,464,6_easy_pruned
"[[4, 4, 1], [1, 5, 2]]",2,36,6_easy_pruned
"[[4, 5, 1], [5, 3, 2]]",2,105,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [2, 5, 1], [0, 5, 2]]",4,2550,6_easy_pruned
"[[5, 5, 1], [5, 2, 2], [2, 5, 1]]",3,7,6_easy_pruned
"[[5, 5, 1]]",1,995,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [5, 5, 1]]",3,25,6_easy_pruned
"[[3, 1, 1], [4, 1, 2]]",2,42,6_easy_pruned
"[[5, 0, 1], [5, 2, 2], [2, 5, 1]]",3,80,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [4, 5, 1]]",3,6,6_easy_pruned
"[[2, 5, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,465,6_easy_pruned
"[[5, 5, 1], [5, 0, 2]]",2,27,6_easy_pruned
"[[2, 5, 1], [0, 4, 2]]",2,206,6_easy_pruned
"[[5, 4, 1], [5, 2, 2], [2, 5, 1]]",3,12,6_easy_pruned
"[[2, 5, 1], [0, 5, 2], [0, 4, 1], [4, 1, 2]]",4,2,6_easy_pruned
"[[4, 1, 1], [4, 5, 2], [4, 4, 1]]",3,166,6_easy_pruned
"[[4, 5, 1], [3, 1, 2], [4, 1, 1], [5, 2, 2]]",4,1,6_easy_pruned
"[[5, 2, 1], [4, 5, 2], [4, 4, 1]]",3,45,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [0, 4, 1]]",3,36,6_easy_pruned
"[[4, 5, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2]]",4,769,6_easy_pruned
"[[5, 2, 1], [1, 5, 2]]",2,11,6_easy_pruned
"[[3, 1, 1], [1, 5, 2]]",2,55,6_easy_pruned
"[[0, 5, 1], [5, 1, 2], [1, 5, 1], [2, 5, 2]]",4,1,6_easy_pruned
"[[0, 5, 1], [4, 5, 2]]",2,10,6_easy_pruned
"[[5, 5, 1], [0, 5, 2], [0, 4, 1]]",3,34,6_easy_pruned
"[[5, 2, 1], [0, 4, 2], [0, 5, 1], [2, 5, 2]]",4,1,6_easy_pruned
"[[5, 5, 1], [4, 5, 2]]",2,73,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [2, 5, 1]]",3,3025,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 5, 1]]",3,28,6_easy_pruned
"[[5, 0, 1], [3, 1, 2], [4, 1, 1]]",3,12,6_easy_pruned
"[[4, 4, 1], [0, 5, 2], [0, 4, 1]]",3,51,6_easy_pruned
"[[2, 5, 1], [0, 5, 2]]",2,270,6_easy_pruned
"[[5, 4, 1], [3, 1, 2], [4, 1, 1]]",3,14,6_easy_pruned
"[[4, 4, 1], [1, 4, 2]]",2,26,6_easy_pruned
"[[4, 5, 1], [5, 0, 2]]",2,61,6_easy_pruned
"[[3, 1, 1], [0, 5, 2]]",2,78,6_easy_pruned
"[[4, 5, 1], [5, 2, 2]]",2,1230,6_easy_pruned
"[[5, 4, 1], [4, 1, 2], [3, 1, 1]]",3,61,6_easy_pruned
"[[4, 4, 1], [5, 2, 2], [2, 5, 1]]",3,174,6_easy_pruned
"[[5, 5, 1], [4, 4, 2], [4, 1, 1]]",3,14,6_easy_pruned
"[[3, 1, 1], [0, 5, 2], [0, 4, 1]]",3,66,6_easy_pruned
"[[5, 4, 1], [2, 5, 2], [5, 2, 1]]",3,43,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [5, 1, 1]]",3,18,6_easy_pruned
"[[4, 5, 1], [2, 5, 2], [5, 2, 1]]",3,44,6_easy_pruned
"[[0, 5, 1], [2, 5, 2], [5, 2, 1], [4, 1, 2]]",4,6,6_easy_pruned
"[[5, 0, 1], [5, 5, 2]]",2,2,6_easy_pruned
"[[3, 1, 1], [5, 2, 2], [2, 5, 1]]",3,135,6_easy_pruned
"[[5, 4, 1], [4, 5, 2], [4, 4, 1]]",3,60,6_easy_pruned
"[[4, 1, 1], [4, 4, 2]]",2,180,6_easy_pruned
"[[0, 5, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [4, 4, 1]]",5,7,6_easy_pruned
"[[5, 4, 1], [4, 4, 2]]",2,148,6_easy_pruned
"[[5, 2, 1], [4, 4, 2], [4, 1, 1]]",3,29,6_easy_pruned
"[[5, 0, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,27,6_easy_pruned
"[[5, 0, 1], [2, 5, 2]]",2,17,6_easy_pruned
"[[5, 4, 1], [5, 3, 2]]",2,5,6_easy_pruned
"[[0, 5, 1], [2, 5, 2], [5, 2, 1], [4, 1, 2], [3, 1, 1]]",5,4,6_easy_pruned
"[[0, 5, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,79,6_easy_pruned
"[[4, 1, 1], [2, 5, 2]]",2,73,6_easy_pruned
"[[5, 0, 1], [1, 4, 2]]",2,34,6_easy_pruned
"[[4, 4, 1], [2, 5, 2], [5, 2, 1]]",3,59,6_easy_pruned
"[[3, 4, 1], [0, 0, 2]]",2,53,6_hard_full
"[[4, 2, 1], [5, 0, 2]]",2,1,6_hard_full
"[[3, 5, 1], [0, 0, 2]]",2,17,6_hard_full
"[[2, 4, 1], [4, 3, 2], [2, 3, 1], [2, 2, 2], [0, 0, 1]]",5,8,6_hard_full
"[[2, 3, 1], [4, 4, 2]]",2,96,6_hard_full
"[[1, 4, 1], [4, 4, 2], [2, 2, 1]]",3,38,6_hard_full
"[[3, 4, 1], [4, 3, 2], [2, 3, 1]]",3,13,6_hard_full
"[[4, 2, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",4,19,6_hard_full
"[[2, 4, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",4,149,6_hard_full
"[[1, 4, 1], [2, 3, 2]]",2,37,6_hard_full
"[[3, 2, 1], [5, 3, 2]]",2,26,6_hard_full
"[[3, 2, 1], [4, 3, 2], [2, 3, 1], [1, 4, 2]]",4,2,6_hard_full
"[[3, 2, 1], [0, 0, 2], [2, 2, 1], [0, 2, 2]]",4,71,6_hard_full
"[[2, 3, 1], [3, 2, 2]]",2,14,6_hard_full
"[[1, 4, 1], [0, 3, 2]]",2,76,6_hard_full
"[[2, 3, 1], [5, 3, 2], [5, 2, 1]]",3,6,6_hard_full
"[[1, 4, 1], [4, 4, 2]]",2,56,6_hard_full
"[[4, 2, 1], [5, 2, 2]]",2,45,6_hard_full
"[[1, 4, 1], [0, 0, 2]]",2,47,6_hard_full
"[[1, 4, 1], [5, 2, 2], [5, 3, 1]]",3,40,6_hard_full
"[[3, 5, 1], [3, 4, 2]]",2,1,6_hard_full
"[[4, 3, 1], [4, 4, 2], [2, 2, 1]]",3,15,6_hard_full
"[[4, 3, 1], [5, 2, 2]]",2,16,6_hard_full
"[[5, 2, 1], [2, 3, 2]]",2,5,6_hard_full
"[[4, 4, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",4,6,6_hard_full
"[[3, 5, 1], [4, 4, 2], [2, 2, 1]]",3,42,6_hard_full
"[[0, 5, 1], [4, 3, 2], [2, 3, 1]]",3,2,6_hard_full
"[[2, 3, 1], [5, 3, 2]]",2,14,6_hard_full
"[[2, 4, 1], [4, 5, 2]]",2,17,6_hard_full
"[[0, 5, 1], [5, 3, 2], [5, 2, 1]]",3,4,6_hard_full
"[[3, 4, 1], [0, 0, 2], [2, 2, 1]]",3,39,6_hard_full
"[[2, 4, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2]]",4,21,6_hard_full
"[[5, 2, 1]]",1,995,6_hard_full
"[[3, 4, 1], [3, 5, 2]]",2,1,6_hard_full
"[[2, 2, 1], [4, 4, 2]]",2,9,6_hard_full
"[[3, 4, 1], [5, 5, 2]]",2,5,6_hard_full
"[[2, 0, 1], [5, 2, 2], [5, 3, 1], [4, 2, 2], [2, 4, 1]]",5,2,6_hard_full
"[[4, 2, 1], [2, 2, 2]]",2,38,6_hard_full
"[[2, 2, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",4,5,6_hard_full
"[[4, 4, 1], [0, 0, 2]]",2,11,6_hard_full
"[[4, 3, 1], [2, 4, 2], [4, 2, 1]]",3,85,6_hard_full
"[[3, 2, 1], [4, 3, 2], [2, 3, 1], [1, 4, 2], [5, 0, 1]]",5,1,6_hard_full
"[[4, 3, 1], [2, 4, 2], [4, 2, 1], [4, 0, 2]]",4,58,6_hard_full
"[[4, 2, 1], [4, 3, 2]]",2,91,6_hard_full
"[[3, 4, 1], [2, 4, 2]]",2,91,6_hard_full
"[[3, 5, 1], [0, 3, 2]]",2,13,6_hard_full
"[[0, 5, 1]]",1,332,6_hard_full
"[[3, 2, 1], [0, 0, 2], [2, 2, 1]]",3,88,6_hard_full
"[[5, 2, 1], [4, 3, 2], [2, 3, 1]]",3,12,6_hard_full
"[[4, 2, 1], [0, 0, 2]]",2,159,6_hard_full
"[[3, 2, 1], [4, 4, 2], [2, 2, 1], [0, 2, 2]]",4,41,6_hard_full
"[[4, 3, 1], [0, 3, 2], [2, 3, 1]]",3,29,6_hard_full
"[[1, 4, 1], [4, 5, 2]]",2,2,6_hard_full
"[[4, 2, 1], [3, 2, 2]]",2,25,6_hard_full
"[[2, 0, 1], [0, 0, 2], [2, 2, 1]]",3,67,6_hard_full
"[[3, 4, 1], [0, 3, 2], [2, 3, 1], [4, 5, 2], [2, 4, 1]]",5,2,6_hard_full
"[[3, 2, 1]]",1,2405,6_hard_full
"[[2, 2, 1], [3, 0, 2]]",2,11,6_hard_full
"[[3, 5, 1], [2, 4, 2], [4, 2, 1]]",3,22,6_hard_full
"[[0, 2, 1], [2, 2, 2], [0, 0, 1]]",3,11,6_hard_full
"[[2, 4, 1], [3, 0, 2]]",2,18,6_hard_full
"[[3, 4, 1], [0, 3, 2], [2, 3, 1], [4, 5, 2], [2, 5, 1]]",5,1,6_hard_full
"[[2, 2, 1], [4, 0, 2]]",2,5,6_hard_full
"[[5, 2, 1], [0, 3, 2], [2, 3, 1]]",3,50,6_hard_full
"[[2, 3, 1], [4, 5, 2]]",2,5,6_hard_full
"[[2, 4, 1], [4, 4, 2]]",2,7,6_hard_full
"[[2, 2, 1], [2, 4, 2], [4, 2, 1]]",3,62,6_hard_full
"[[3, 4, 1], [4, 0, 2]]",2,7,6_hard_full
"[[5, 2, 1], [3, 2, 2]]",2,9,6_hard_full
"[[3, 4, 1], [5, 0, 2]]",2,6,6_hard_full
"[[4, 4, 1], [5, 3, 2]]",2,6,6_hard_full
"[[3, 4, 1], [4, 2, 2], [2, 4, 1], [1, 4, 2]]",4,7,6_hard_full
"[[2, 2, 1], [5, 2, 2]]",2,41,6_hard_full
"[[2, 0, 1], [4, 2, 2]]",2,21,6_hard_full
"[[2, 4, 1], [2, 2, 2], [0, 0, 1]]",3,106,6_hard_full
"[[2, 4, 1], [3, 5, 2]]",2,5,6_hard_full
"[[0, 2, 1], [0, 0, 2], [2, 2, 1]]",3,11,6_hard_full
"[[2, 3, 1], [0, 3, 2]]",2,11,6_hard_full
"[[4, 3, 1], [5, 3, 2], [5, 2, 1]]",3,2,6_hard_full
"[[3, 5, 1], [0, 0, 2], [2, 2, 1]]",3,10,6_hard_full
"[[3, 4, 1], [4, 5, 2]]",2,6,6_hard_full
"[[3, 4, 1], [0, 3, 2], [2, 3, 1]]",3,136,6_hard_full
"[[0, 2, 1], [2, 3, 2]]",2,22,6_hard_full
"[[2, 4, 1], [2, 5, 2]]",2,13,6_hard_full
"[[2, 0, 1], [0, 0, 2], [2, 2, 1], [2, 3, 2], [0, 3, 1]]",5,56,6_hard_full
"[[0, 2, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",4,9,6_hard_full
"[[5, 2, 1], [3, 0, 2]]",2,1,6_hard_full
"[[0, 3, 1], [3, 0, 2], [3, 2, 1]]",3,25,6_hard_full
"[[4, 3, 1], [0, 2, 2]]",2,1,6_hard_full
"[[2, 4, 1], [4, 3, 2]]",2,16,6_hard_full
"[[3, 5, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",4,19,6_hard_full
"[[4, 2, 1], [1, 0, 2]]",2,1,6_hard_full
"[[2, 4, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [0, 0, 1]]",5,18,6_hard_full
"[[2, 0, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [0, 0, 1]]",5,18,6_hard_full
"[[0, 2, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2]]",4,9,6_hard_full
"[[0, 2, 1], [5, 0, 2]]",2,1,6_hard_full
"[[3, 2, 1], [4, 4, 2], [2, 2, 1], [0, 2, 2], [4, 2, 1]]",5,30,6_hard_full
"[[2, 4, 1], [5, 3, 2], [5, 2, 1]]",3,30,6_hard_full
"[[2, 3, 1], [1, 5, 2]]",2,19,6_hard_full
"[[3, 4, 1], [3, 0, 2]]",2,3,6_hard_full
"[[2, 0, 1], [2, 3, 2]]",2,14,6_hard_full
"[[2, 0, 1], [4, 2, 2], [2, 4, 1]]",3,20,6_hard_full
"[[0, 5, 1], [5, 3, 2]]",2,5,6_hard_full
"[[2, 2, 1], [0, 5, 2]]",2,5,6_hard_full
"[[3, 4, 1], [0, 3, 2]]",2,176,6_hard_full
"[[3, 2, 1], [1, 4, 2]]",2,13,6_hard_full
"[[1, 4, 1], [4, 3, 2], [2, 3, 1], [3, 2, 2]]",4,42,6_hard_full
"[[3, 4, 1], [0, 3, 2], [2, 3, 1], [4, 5, 2], [3, 2, 1]]",5,2,6_hard_full
"[[4, 2, 1], [0, 3, 2]]",2,58,6_hard_full
"[[3, 4, 1], [4, 3, 2], [2, 3, 1], [4, 5, 2]]",4,7,6_hard_full
"[[4, 2, 1], [3, 4, 2]]",2,16,6_hard_full
"[[4, 2, 1], [1, 4, 2]]",2,9,6_hard_full
"[[2, 2, 1], [2, 5, 2]]",2,16,6_hard_full
"[[2, 0, 1], [5, 2, 2], [5, 3, 1], [4, 2, 2]]",4,4,6_hard_full
"[[2, 3, 1], [2, 0, 2]]",2,1,6_hard_full
"[[2, 2, 1], [5, 3, 2]]",2,71,6_hard_full
"[[4, 2, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2]]",4,82,6_hard_full
"[[2, 2, 1], [2, 4, 2]]",2,110,6_hard_full
"[[4, 2, 1]]",1,5890,6_hard_full
"[[3, 5, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",4,2,6_hard_full
"[[2, 0, 1], [2, 4, 2], [4, 2, 1], [5, 3, 2]]",4,6,6_hard_full
"[[4, 2, 1], [2, 0, 2]]",2,3,6_hard_full
"[[2, 4, 1], [4, 3, 2], [2, 3, 1], [2, 2, 2]]",4,10,6_hard_full
"[[2, 3, 1], [4, 4, 2], [2, 2, 1]]",3,47,6_hard_full
"[[4, 2, 1], [1, 5, 2]]",2,3,6_hard_full
"[[4, 2, 1], [5, 3, 2]]",2,72,6_hard_full
