path,length,count,board
"[[4, 5, 1], [4, 4, 2], [4, 1, 1]]",3,116,6_easy_pruned
"[[4, 5, 1], [4, 1, 2]]",2,138,6_easy_pruned
"[[2, 5, 1], [0, 5, 2], [0, 4, 1]]",3,91,6_easy_pruned
"[[4, 5, 1], [2, 5, 2], [5, 2, 1], [0, 4, 2]]",4,2,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1], [5, 1, 2]]",4,9,6_easy_pruned
"[[5, 0, 1], [5, 1, 2], [5, 2, 1]]",3,8,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 1, 1], [0, 4, 2]]",4,1,6_easy_pruned
"[[5, 1, 1], [5, 2, 2], [2, 5, 1], [0, 4, 2]]",4,20,6_easy_pruned
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [5, 3, 2]]",4,1,6_easy_pruned
"[[2, 5, 1], [3, 1, 2], [4, 1, 1], [5, 5, 2]]",4,3,6_easy_pruned
"[[4, 5, 1], [5, 4, 2], [3, 1, 1]]",3,3,6_easy_pruned
"[[5, 5, 1], [2, 5, 2], [5, 2, 1]]",3,56,6_easy_pruned
"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [4, 5, 2], [4, 4, 1]]",5,11,6_easy_pruned
"[[5, 3, 1], [0, 4, 2], [0, 5, 1], [5, 1, 2]]",4,3,6_easy_pruned
"[[0, 4, 1], [3, 1, 2]]",2,147,6_easy_pruned
"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [5, 3, 2]]",4,18,6_easy_pruned
"[[0, 4, 1], [5, 2, 2], [2, 5, 1], [4, 5, 2]]",4,2,6_easy_pruned
"[[4, 5, 1], [0, 4, 2]]",2,41,6_easy_pruned
"[[2, 5, 1], [5, 1, 2], [3, 1, 1]]",3,4,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 1, 1], [2, 5, 2]]",4,5,6_easy_pruned
"[[2, 5, 1], [3, 1, 2], [4, 1, 1], [0, 4, 2], [0, 5, 1]]",5,1,6_easy_pruned
"[[0, 4, 1], [1, 4, 2], [4, 4, 1]]",3,5,6_easy_pruned
"[[4, 5, 1], [0, 5, 2], [0, 4, 1], [5, 2, 2]]",4,3,6_easy_pruned
"[[4, 5, 1], [5, 1, 2], [4, 1, 1]]",3,4,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 1, 1], [4, 4, 2]]",4,1,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 4, 1]]",3,515,6_easy_pruned
"[[5, 1, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2]]",4,1,6_easy_pruned
"[[0, 4, 1], [1, 4, 2], [4, 5, 1]]",3,4,6_easy_pruned
"[[4, 1, 1], [5, 3, 2], [1, 5, 1], [1, 4, 2]]",4,4,6_easy_pruned
"[[4, 5, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,120,6_easy_pruned
"[[4, 5, 1], [2, 5, 2]]",2,121,6_easy_pruned
"[[4, 5, 1], [5, 4, 2], [1, 5, 1], [1, 4, 2]]",4,2,6_easy_pruned
"[[0, 4, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [4, 5, 1]]",5,7,6_easy_pruned
"[[5, 0, 1], [0, 5, 2]]",2,21,6_easy_pruned
"[[4, 4, 1], [4, 1, 2]]",2,294,6_easy_pruned
"[[5, 3, 1], [4, 5, 2], [4, 4, 1], [0, 5, 2], [0, 4, 1]]",5,2,6_easy_pruned
"[[2, 5, 1], [4, 5, 2], [4, 4, 1]]",3,13,6_easy_pruned
"[[5, 3, 1], [0, 4, 2], [0, 5, 1], [4, 4, 2], [4, 1, 1]]",5,35,6_easy_pruned
"[[4, 4, 1], [5, 1, 2]]",2,222,6_easy_pruned
"[[0, 4, 1], [1, 4, 2], [4, 1, 1]]",3,2,6_easy_pruned
"[[4, 4, 1], [2, 5, 2]]",2,243,6_easy_pruned
"[[4, 1, 1], [0, 5, 2], [0, 4, 1], [1, 5, 2]]",4,8,6_easy_pruned
"[[2, 5, 1], [3, 1, 2], [4, 1, 1], [5, 4, 2]]",4,1,6_easy_pruned
"[[5, 0, 1], [5, 2, 2], [2, 5, 1], [4, 1, 2]]",4,47,6_easy_pruned
"[[0, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2]]",4,9,6_easy_pruned
"[[0, 5, 1]]",1,997,6_easy_pruned
"[[2, 5, 1], [5, 1, 2], [4, 5, 1]]",3,129,6_easy_pruned
"[[2, 5, 1], [5, 1, 2], [1, 5, 1]]",3,133,6_easy_pruned
"[[5, 3, 1], [1, 5, 2], [3, 1, 1]]",3,1,6_easy_pruned
"[[0, 4, 1], [4, 5, 2], [4, 4, 1]]",3,35,6_easy_pruned
"[[4, 1, 1], [2, 5, 2], [5, 2, 1], [4, 5, 2]]",4,3,6_easy_pruned
"[[4, 5, 1], [5, 1, 2], [2, 5, 1], [1, 5, 2], [5, 5, 1]]",5,3,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1], [1, 5, 2]]",4,24,6_easy_pruned
"[[4, 1, 1], [5, 1, 2], [5, 3, 1]]",3,1,6_easy_pruned
"[[2, 5, 1], [1, 5, 2], [0, 4, 1]]",3,3,6_easy_pruned
"[[0, 5, 1], [4, 1, 2], [3, 1, 1]]",3,303,6_easy_pruned
"[[2, 5, 1], [0, 5, 2], [0, 4, 1], [5, 4, 2], [4, 5, 1]]",5,8,6_easy_pruned
"[[5, 5, 1], [4, 1, 2]]",2,540,6_easy_pruned
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [5, 2, 2]]",4,8,6_easy_pruned
"[[5, 3, 1], [3, 1, 2], [4, 1, 1], [1, 5, 2]]",4,1,6_easy_pruned
"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [2, 5, 2], [5, 2, 1]]",5,2,6_easy_pruned
"[[2, 5, 1], [0, 4, 2], [0, 5, 1], [1, 5, 2]]",4,54,6_easy_pruned
"[[5, 5, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,526,6_easy_pruned
"[[5, 0, 1], [5, 1, 2]]",2,282,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 1, 1], [4, 1, 2], [3, 1, 1]]",5,12,6_easy_pruned
"[[4, 5, 1], [5, 3, 2], [2, 5, 1], [1, 5, 2]]",4,4,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 1, 1], [0, 5, 2]]",4,1,6_easy_pruned
"[[2, 5, 1], [5, 3, 2], [1, 5, 1], [0, 5, 2], [1, 4, 1]]",5,3,6_easy_pruned
"[[5, 5, 1], [4, 5, 2], [4, 4, 1], [3, 1, 2], [4, 1, 1]]",5,1,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 1, 1], [0, 5, 2]]",4,2,6_easy_pruned
"[[5, 3, 1], [0, 4, 2], [0, 5, 1], [4, 1, 2]]",4,21,6_easy_pruned
"[[5, 0, 1], [5, 1, 2], [2, 5, 1]]",3,5,6_easy_pruned
"[[0, 4, 1], [5, 1, 2], [4, 5, 1]]",3,1,6_easy_pruned
"[[4, 4, 1], [5, 3, 2]]",2,86,6_easy_pruned
"[[5, 5, 1], [4, 5, 2], [4, 4, 1]]",3,196,6_easy_pruned
"[[5, 3, 1], [4, 5, 2]]",2,210,6_easy_pruned
"[[4, 5, 1], [5, 4, 2], [1, 5, 1]]",3,5,6_easy_pruned
"[[5, 1, 1], [0, 5, 2], [0, 4, 1], [5, 2, 2]]",4,1,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 5, 1], [2, 5, 2]]",4,2,6_easy_pruned
"[[4, 5, 1], [5, 1, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1]]",5,6,6_easy_pruned
"[[5, 3, 1], [4, 4, 2]]",2,341,6_easy_pruned
"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [0, 5, 2]]",4,1,6_easy_pruned
"[[2, 5, 1], [0, 5, 2], [0, 4, 1], [5, 4, 2], [1, 5, 1]]",5,7,6_easy_pruned
"[[4, 1, 1], [5, 5, 2], [4, 5, 1]]",3,2,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [0, 5, 2]]",6,2,6_easy_pruned
"[[5, 0, 1], [4, 4, 2]]",2,17,6_easy_pruned
"[[5, 3, 1], [5, 2, 2], [2, 5, 1], [4, 5, 2]]",4,14,6_easy_pruned
"[[5, 0, 1], [5, 1, 2], [5, 4, 1]]",3,5,6_easy_pruned
"[[4, 4, 1], [5, 4, 2]]",2,12,6_easy_pruned
"[[2, 5, 1], [5, 3, 2]]",2,50,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [3, 1, 1], [2, 5, 2]]",4,2,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1], [3, 1, 2], [4, 1, 1]]",5,18,6_easy_pruned
"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [4, 5, 2]]",4,12,6_easy_pruned
"[[5, 1, 1], [5, 2, 2], [2, 5, 1], [4, 5, 2], [4, 4, 1]]",5,36,6_easy_pruned
"[[5, 5, 1], [0, 5, 2], [0, 4, 1], [4, 4, 2]]",4,44,6_easy_pruned
"[[5, 5, 1], [0, 5, 2], [0, 4, 1], [4, 1, 2]]",4,26,6_easy_pruned
"[[0, 4, 1], [1, 4, 2], [5, 4, 1]]",3,1,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1], [0, 5, 2]]",4,11,6_easy_pruned
"[[5, 1, 1], [5, 2, 2], [2, 5, 1], [3, 1, 2]]",4,20,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 4, 1], [5, 2, 2]]",4,6,6_easy_pruned
"[[4, 5, 1], [5, 3, 2]]",2,93,6_easy_pruned
"[[2, 5, 1], [0, 4, 2], [0, 5, 1]]",3,55,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 5, 1], [5, 2, 2], [2, 5, 1], [0, 5, 2]]",6,1,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 1, 1], [0, 5, 2], [0, 4, 1]]",5,1,6_easy_pruned
"[[0, 5, 1], [5, 3, 2]]",2,297,6_easy_pruned
"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [0, 4, 2], [0, 5, 1]]",5,1,6_easy_pruned
"[[4, 1, 1], [4, 5, 2], [4, 4, 1]]",3,447,6_easy_pruned
"[[2, 5, 1], [5, 1, 2], [1, 5, 1], [0, 5, 2], [1, 4, 1]]",5,97,6_easy_pruned
"[[4, 5, 1], [5, 4, 2]]",2,37,6_easy_pruned
"[[5, 1, 1], [0, 5, 2]]",2,67,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 5, 1]]",3,91,6_easy_pruned
"[[4, 1, 1], [2, 5, 2], [5, 2, 1], [4, 4, 2]]",4,2,6_easy_pruned
"[[0, 4, 1], [5, 1, 2], [4, 4, 1]]",3,1,6_easy_pruned
"[[5, 0, 1], [5, 1, 2], [1, 5, 1]]",3,36,6_easy_pruned
"[[4, 5, 1], [2, 5, 2], [5, 2, 1]]",3,118,6_easy_pruned
"[[5, 1, 1], [5, 2, 2], [2, 5, 1], [4, 5, 2]]",4,37,6_easy_pruned
"[[5, 3, 1], [5, 2, 2], [2, 5, 1], [4, 5, 2], [4, 4, 1]]",5,13,6_easy_pruned
"[[0, 4, 1], [1, 4, 2]]",2,134,6_easy_pruned
"[[4, 5, 1], [2, 5, 2], [5, 2, 1], [3, 1, 2]]",4,6,6_easy_pruned
"[[5, 0, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,446,6_easy_pruned
"[[5, 1, 1], [5, 2, 2], [2, 5, 1], [4, 1, 2]]",4,11,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1], [1, 5, 2], [5, 1, 1]]",5,3,6_easy_pruned
"[[5, 3, 1], [5, 2, 2], [2, 5, 1], [4, 4, 2]]",4,40,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [3, 1, 1], [4, 1, 2]]",4,2,6_easy_pruned
"[[5, 3, 1], [4, 5, 2], [4, 4, 1], [4, 1, 2]]",4,1,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1], [5, 4, 2]]",4,5,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 1, 1], [5, 2, 2]]",4,2,6_easy_pruned
"[[5, 5, 1], [4, 5, 2], [4, 4, 1], [5, 1, 2]]",4,12,6_easy_pruned
"[[4, 4, 1], [5, 1, 2], [1, 5, 1]]",3,4,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1], [1, 5, 2], [5, 4, 1]]",5,4,6_easy_pruned
"[[2, 5, 1], [1, 5, 2], [4, 1, 1]]",3,35,6_easy_pruned
"[[4, 1, 1], [5, 5, 2]]",2,177,6_easy_pruned
"[[2, 5, 1], [0, 5, 2], [0, 4, 1], [4, 1, 2], [3, 1, 1]]",5,12,6_easy_pruned
"[[4, 1, 1], [0, 4, 2]]",2,414,6_easy_pruned
"[[0, 4, 1], [5, 3, 2]]",2,148,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [3, 1, 1], [4, 1, 2], [4, 4, 1]]",5,1,6_easy_pruned
"[[4, 1, 1], [0, 5, 2], [0, 4, 1], [5, 3, 2]]",4,1,6_easy_pruned
"[[0, 4, 1], [5, 2, 2], [2, 5, 1], [4, 5, 2], [4, 4, 1]]",5,1,6_easy_pruned
"[[2, 5, 1], [4, 4, 2]]",2,557,6_easy_pruned
"[[2, 5, 1], [0, 4, 2], [0, 5, 1], [1, 5, 2], [5, 2, 1]]",5,1,6_easy_pruned
"[[5, 5, 1], [2, 5, 2], [5, 2, 1], [4, 1, 2]]",4,18,6_easy_pruned
"[[4, 5, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [5, 5, 1]]",5,428,6_easy_pruned
"[[5, 3, 1], [3, 1, 2], [4, 1, 1], [5, 2, 2], [2, 5, 1]]",5,2,6_easy_pruned
"[[2, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2]]",4,8,6_easy_pruned
"[[4, 4, 1], [0, 4, 2], [0, 5, 1]]",3,192,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 1, 1]]",3,715,6_easy_pruned
"[[5, 3, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,566,6_easy_pruned
"[[5, 1, 1], [0, 5, 2], [0, 4, 1], [4, 1, 2]]",4,1,6_easy_pruned
"[[5, 3, 1], [5, 2, 2], [2, 5, 1]]",3,143,6_easy_pruned
"[[5, 0, 1], [3, 1, 2], [4, 1, 1], [5, 2, 2]]",4,1,6_easy_pruned
"[[5, 3, 1], [4, 5, 2], [4, 4, 1]]",3,208,6_easy_pruned
"[[4, 1, 1], [5, 1, 2]]",2,333,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 5, 1], [4, 1, 2], [3, 1, 1]]",5,2,6_easy_pruned
"[[4, 5, 1], [0, 5, 2], [0, 4, 1], [5, 4, 2]]",4,1,6_easy_pruned
"[[4, 5, 1], [5, 4, 2], [2, 5, 1]]",3,6,6_easy_pruned
"[[4, 1, 1], [5, 0, 2]]",2,44,6_easy_pruned
"[[0, 4, 1], [4, 5, 2]]",2,36,6_easy_pruned
"[[4, 1, 1], [0, 5, 2], [0, 4, 1], [5, 2, 2]]",4,3,6_easy_pruned
"[[4, 1, 1], [5, 4, 2]]",2,122,6_easy_pruned
"[[5, 3, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,329,6_easy_pruned
"[[5, 3, 1], [0, 4, 2], [0, 5, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2]]",6,15,6_easy_pruned
"[[4, 1, 1], [0, 5, 2]]",2,572,6_easy_pruned
"[[4, 1, 1], [0, 5, 2], [0, 4, 1], [5, 4, 2]]",4,2,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1], [3, 1, 2]]",4,19,6_easy_pruned
"[[5, 3, 1], [3, 1, 2], [4, 1, 1], [5, 2, 2]]",4,3,6_easy_pruned
"[[5, 0, 1], [5, 1, 2], [1, 5, 1], [1, 4, 2]]",4,26,6_easy_pruned
"[[2, 5, 1], [4, 1, 2], [3, 1, 1]]",3,896,6_easy_pruned
"[[5, 1, 1], [5, 2, 2], [2, 5, 1], [0, 4, 2], [0, 5, 1]]",5,19,6_easy_pruned
"[[4, 4, 1], [5, 0, 2]]",2,8,6_easy_pruned
"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [0, 4, 2], [0, 5, 1]]",5,22,6_easy_pruned
"[[5, 1, 1], [2, 5, 2], [5, 2, 1]]",3,128,6_easy_pruned
"[[0, 4, 1], [5, 2, 2], [2, 5, 1], [4, 4, 2]]",4,5,6_easy_pruned
"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [5, 3, 2], [1, 5, 1]]",5,2,6_easy_pruned
"[[5, 0, 1], [0, 5, 2], [0, 4, 1]]",3,20,6_easy_pruned
"[[5, 1, 1], [0, 4, 2], [0, 5, 1], [4, 1, 2], [3, 1, 1]]",5,7,6_easy_pruned
"[[0, 4, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2]]",4,4,6_easy_pruned
"[[4, 5, 1], [1, 5, 2], [4, 1, 1]]",3,1,6_easy_pruned
"[[2, 5, 1], [3, 1, 2], [4, 1, 1], [0, 4, 2]]",4,2,6_easy_pruned
"[[4, 5, 1], [5, 3, 2], [1, 5, 1], [1, 4, 2]]",4,6,6_easy_pruned
"[[4, 5, 1], [0, 5, 2], [0, 4, 1], [5, 1, 2]]",4,1,6_easy_pruned
"[[5, 1, 1], [0, 4, 2], [0, 5, 1], [4, 1, 2]]",4,8,6_easy_pruned
"[[2, 5, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,541,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [0, 4, 1], [5, 4, 2]]",4,1,6_easy_pruned
"[[0, 4, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,918,6_easy_pruned
"[[0, 5, 1], [3, 1, 2], [4, 1, 1], [2, 5, 2], [5, 2, 1]]",5,2,6_easy_pruned
"[[2, 5, 1], [4, 5, 2]]",2,14,6_easy_pruned
"[[2, 5, 1], [1, 5, 2], [5, 5, 1], [4, 5, 2]]",4,7,6_easy_pruned
"[[4, 1, 1], [5, 1, 2], [1, 5, 1]]",3,7,6_easy_pruned
"[[0, 4, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,310,6_easy_pruned
"[[4, 1, 1], [0, 5, 2], [0, 4, 1], [4, 4, 2], [4, 5, 1]]",5,1,6_easy_pruned
"[[4, 5, 1], [5, 3, 2], [2, 5, 1], [1, 5, 2], [5, 5, 1]]",5,1,6_easy_pruned
"[[5, 5, 1], [2, 5, 2], [5, 2, 1], [0, 5, 2]]",4,10,6_easy_pruned
"[[5, 5, 1], [2, 5, 2]]",2,57,6_easy_pruned
"[[4, 4, 1], [4, 1, 2], [3, 1, 1]]",3,249,6_easy_pruned
"[[5, 3, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2]]",4,14,6_easy_pruned
"[[0, 5, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,198,6_easy_pruned
"[[4, 1, 1], [5, 3, 2], [2, 5, 1]]",3,1,6_easy_pruned
"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [4, 4, 2], [4, 1, 1]]",5,24,6_easy_pruned
"[[4, 1, 1], [4, 5, 2]]",2,512,6_easy_pruned
"[[2, 5, 1], [5, 3, 2], [1, 5, 1], [0, 5, 2]]",4,6,6_easy_pruned
"[[0, 5, 1], [3, 1, 2], [4, 1, 1], [1, 5, 2]]",4,8,6_easy_pruned
"[[4, 5, 1], [5, 0, 2]]",2,15,6_easy_pruned
"[[4, 4, 1], [5, 2, 2]]",2,861,6_easy_pruned
"[[5, 1, 1], [4, 4, 2], [4, 1, 1]]",3,186,6_easy_pruned
"[[4, 1, 1], [5, 4, 2], [5, 3, 1]]",3,2,6_easy_pruned
"[[4, 4, 1], [0, 4, 2]]",2,230,6_easy_pruned
"[[2, 5, 1], [0, 5, 2], [0, 4, 1], [5, 4, 2]]",4,48,6_easy_pruned
"[[5, 1, 1], [5, 2, 2], [2, 5, 1], [4, 4, 2], [4, 1, 1]]",5,52,6_easy_pruned
"[[4, 1, 1], [0, 5, 2], [0, 4, 1], [5, 2, 2], [2, 5, 1]]",5,1,6_easy_pruned
"[[1, 5, 1], [1, 4, 2]]",2,21911,6_easy_pruned
"[[5, 5, 1], [0, 5, 2], [0, 4, 1]]",3,119,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1], [4, 4, 2], [4, 1, 1]]",5,78,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 3, 1]]",3,26,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1], [4, 4, 2]]",4,85,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 1, 1]]",3,65,6_easy_pruned
"[[5, 0, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2]]",4,29,6_easy_pruned
"[[4, 5, 1], [5, 3, 2], [2, 5, 1]]",3,9,6_easy_pruned
"[[4, 5, 1], [5, 1, 2], [2, 5, 1], [1, 5, 2]]",4,6,6_easy_pruned
"[[5, 3, 1], [0, 4, 2], [0, 5, 1], [2, 5, 2], [5, 2, 1]]",5,10,6_easy_pruned
"[[5, 1, 1], [0, 4, 2], [0, 5, 1], [4, 4, 2]]",4,40,6_easy_pruned
"[[4, 1, 1], [4, 4, 2], [4, 5, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2]]",6,2,6_easy_pruned
"[[0, 4, 1], [4, 1, 2], [3, 1, 1]]",3,925,6_easy_pruned
"[[4, 1, 1], [0, 4, 2], [0, 5, 1]]",3,355,6_easy_pruned
"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [4, 4, 2]]",4,27,6_easy_pruned
"[[0, 4, 1], [4, 4, 2]]",2,320,6_easy_pruned
"[[4, 4, 1], [3, 1, 2], [4, 1, 1]]",3,241,6_easy_pruned
"[[2, 5, 1], [1, 5, 2], [4, 5, 1], [5, 5, 2]]",4,7,6_easy_pruned
"[[2, 5, 1], [5, 3, 2], [4, 5, 1], [1, 5, 2]]",4,5,6_easy_pruned
"[[4, 5, 1], [4, 4, 2]]",2,124,6_easy_pruned
"[[4, 5, 1], [5, 3, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1]]",5,1,6_easy_pruned
"[[2, 5, 1], [3, 1, 2]]",2,130,6_easy_pruned
"[[4, 4, 1], [1, 5, 2]]",2,94,6_easy_pruned
"[[5, 5, 1], [0, 5, 2], [0, 4, 1], [5, 1, 2]]",4,5,6_easy_pruned
"[[5, 3, 1], [4, 5, 2], [4, 4, 1], [0, 4, 2]]",4,2,6_easy_pruned
"[[4, 4, 1], [5, 5, 2]]",2,89,6_easy_pruned
"[[4, 1, 1], [5, 1, 2], [4, 5, 1]]",3,3,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [0, 4, 1]]",3,16,6_easy_pruned
"[[5, 1, 1], [4, 1, 2], [3, 1, 1]]",3,256,6_easy_pruned
"[[4, 1, 1], [5, 1, 2], [2, 5, 1]]",3,3,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [2, 5, 1]]",3,16236,6_easy_pruned
"[[4, 5, 1], [0, 4, 2], [0, 5, 1], [4, 4, 2]]",4,1,6_easy_pruned
"[[5, 3, 1], [0, 4, 2], [0, 5, 1], [5, 2, 2], [2, 5, 1]]",5,18,6_easy_pruned
"[[0, 5, 1], [5, 3, 2], [4, 4, 1]]",3,9,6_easy_pruned
"[[2, 5, 1], [0, 5, 2], [0, 4, 1], [5, 4, 2], [1, 5, 1], [1, 4, 2]]",6,3,6_easy_pruned
"[[4, 4, 1], [1, 4, 2]]",2,48,6_easy_pruned
"[[5, 0, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,15,6_easy_pruned
"[[4, 4, 1], [5, 2, 2], [2, 5, 1]]",3,722,6_easy_pruned
"[[4, 1, 1], [4, 5, 2], [4, 4, 1], [0, 4, 2]]",4,3,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 1, 1], [4, 5, 2]]",4,2,6_easy_pruned
"[[5, 5, 1], [0, 5, 2], [0, 4, 1], [4, 4, 2], [4, 1, 1]]",5,41,6_easy_pruned
"[[4, 5, 1], [2, 5, 2], [5, 2, 1], [4, 1, 2], [3, 1, 1]]",5,6,6_easy_pruned
"[[5, 3, 1], [4, 4, 2], [4, 1, 1]]",3,335,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1], [1, 5, 2], [5, 1, 1], [5, 0, 2]]",6,1,6_easy_pruned
"[[0, 4, 1], [4, 1, 2]]",2,932,6_easy_pruned
"[[0, 4, 1], [5, 3, 2], [1, 5, 1], [1, 4, 2]]",4,12,6_easy_pruned
"[[5, 5, 1], [2, 5, 2], [5, 2, 1], [4, 1, 2], [3, 1, 1]]",5,15,6_easy_pruned
"[[4, 1, 1], [5, 3, 2]]",2,207,6_easy_pruned
"[[5, 3, 1], [3, 1, 2], [4, 1, 1]]",3,158,6_easy_pruned
"[[5, 3, 1], [3, 1, 2], [4, 1, 1], [4, 5, 2]]",4,1,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1], [4, 1, 2]]",4,23,6_easy_pruned
"[[5, 3, 1], [4, 1, 2], [3, 1, 1]]",3,574,6_easy_pruned
"[[5, 1, 1], [0, 4, 2], [0, 5, 1], [1, 5, 2]]",4,16,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 1, 1], [5, 5, 2]]",4,1,6_easy_pruned
"[[5, 5, 1], [0, 5, 2]]",2,120,6_easy_pruned
"[[5, 5, 1], [4, 5, 2], [4, 4, 1], [0, 5, 2]]",4,1,6_easy_pruned
"[[2, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [4, 5, 1], [1, 5, 2]]",6,4,6_easy_pruned
"[[5, 3, 1], [5, 2, 2], [2, 5, 1], [4, 1, 2]]",4,45,6_easy_pruned
"[[5, 5, 1], [4, 5, 2], [4, 4, 1], [5, 2, 2]]",4,3,6_easy_pruned
"[[2, 5, 1], [4, 4, 2], [4, 1, 1]]",3,549,6_easy_pruned
"[[5, 5, 1], [0, 5, 2], [0, 4, 1], [4, 1, 2], [3, 1, 1]]",5,24,6_easy_pruned
"[[5, 3, 1], [2, 5, 2], [5, 2, 1]]",3,252,6_easy_pruned
"[[5, 1, 1], [0, 5, 2], [0, 4, 1], [4, 4, 2]]",4,18,6_easy_pruned
"[[4, 4, 1], [4, 5, 2]]",2,46,6_easy_pruned
"[[5, 1, 1], [5, 2, 2], [2, 5, 1], [4, 4, 2]]",4,56,6_easy_pruned
"[[5, 3, 1], [5, 2, 2]]",2,144,6_easy_pruned
"[[5, 0, 1], [5, 2, 2], [2, 5, 1], [4, 4, 2], [4, 1, 1]]",5,3,6_easy_pruned
"[[5, 3, 1], [0, 4, 2], [0, 5, 1], [4, 1, 2], [3, 1, 1]]",5,18,6_easy_pruned
"[[0, 5, 1], [5, 2, 2], [2, 5, 1]]",3,19,6_easy_pruned
"[[4, 5, 1], [2, 5, 2], [5, 2, 1], [0, 4, 2], [0, 5, 1]]",5,1,6_easy_pruned
"[[2, 5, 1], [3, 1, 2], [4, 1, 1]]",3,129,6_easy_pruned
"[[4, 5, 1], [5, 1, 2]]",2,109,6_easy_pruned
"[[4, 1, 1], [0, 5, 2], [0, 4, 1]]",3,514,6_easy_pruned
